split,epoch,train_loss,train_acc,train_auc,train_f1,test_loss,test_acc,test_auc,test_f1
0,38,0.488876736164093,0.7333333333333333,0.8444580419580421,0.7915309446254072,0.6391354521902481,0.6633663366336634,0.7660784313725489,0.7068965517241379
0,39,0.49821717937787374,0.7229166666666667,0.838326797385621,0.759493670886076,0.6252058431653693,0.6732673267326733,0.7636274509803923,0.7079646017699115
0,40,0.5392348224918048,0.6666666666666666,0.8024708519400185,0.735973597359736,0.5857664140144198,0.6534653465346535,0.7776470588235294,0.7222222222222222
0,41,0.493462731440862,0.70625,0.841615284411637,0.7622259696458684,0.6142560579989216,0.7079207920792079,0.7707843137254903,0.7354260089686099
0,42,0.5301041811704635,0.6770833333333334,0.8127097902097902,0.7551342812006319,0.5940147921590522,0.6138613861386139,0.778235294117647,0.7022900763358778
0,43,0.49070580999056496,0.70625,0.8489969604863221,0.7539267015706806,0.6298398989261967,0.6633663366336634,0.7542156862745097,0.711864406779661
0,44,0.5431799481312434,0.6791666666666667,0.8002988653542076,0.7279151943462897,0.6493860371042006,0.6287128712871287,0.7531372549019608,0.701195219123506
0,45,0.46961477895577747,0.7,0.8595982569141826,0.7559322033898305,0.6317684213713844,0.6386138613861386,0.7595098039215686,0.7044534412955465
0,46,0.5225335081418355,0.71875,0.8242841495853546,0.7540983606557377,0.6131715827649182,0.6435643564356436,0.7717647058823529,0.7073170731707317
0,47,0.5015824755032857,0.6958333333333333,0.8340798611111112,0.7542087542087542,0.5672721809679919,0.6831683168316832,0.7872549019607844,0.7241379310344828
0,48,0.4733879496653875,0.7229166666666667,0.8567136704640177,0.7749576988155669,0.6458742904781115,0.6782178217821783,0.7627450980392156,0.7004608294930875
0,49,0.5240975737571716,0.6895833333333333,0.8193836425543743,0.736283185840708,0.6120526454236248,0.6732673267326733,0.7586274509803922,0.717948717948718
0,50,0.4442568610111872,0.7458333333333333,0.8763602120535714,0.7732342007434945,0.65503593069492,0.6831683168316832,0.7552941176470589,0.7192982456140351
0,51,0.4866713285446167,0.7354166666666667,0.8485817575083426,0.7829059829059829,0.6398035217039656,0.6683168316831684,0.7577450980392157,0.7048458149779736
0,52,0.5344281375408173,0.6875,0.8130602459870754,0.7431506849315068,0.6123741298618883,0.6435643564356436,0.7684313725490195,0.7
0,53,0.5430229177077611,0.6895833333333333,0.8000729217306758,0.7487352445193929,0.6287763862326594,0.6386138613861386,0.7454901960784314,0.7091633466135459
0,54,0.48215705156326294,0.6958333333333333,0.8468715122767857,0.7355072463768116,0.6333878317681869,0.6633663366336634,0.7554901960784314,0.7043478260869566
0,55,0.45749792257944744,0.73125,0.8667917448405253,0.774869109947644,0.6189186992031512,0.6683168316831684,0.7631372549019608,0.7074235807860262
0,56,0.5246128916740418,0.6895833333333333,0.8198345383759733,0.7512520868113522,0.6466012455449246,0.6683168316831684,0.744313725490196,0.6995515695067265
0,57,0.46062882244586945,0.75625,0.8615021406296801,0.7655310621242485,0.6482966784203407,0.693069306930693,0.766078431372549,0.7181818181818181
0,58,0.5260663037498792,0.6854166666666667,0.8184206405817775,0.7249544626593807,0.6085364647430949,0.6287128712871287,0.7522549019607845,0.701195219123506
0,59,0.5097083518902461,0.6791666666666667,0.8267784896945702,0.7363013698630136,0.6531469733408182,0.6386138613861386,0.7449019607843137,0.6893617021276596
0,60,0.49904750982920326,0.7,0.842022089469297,0.7491289198606271,0.627594794377242,0.6584158415841584,0.7568627450980392,0.6986899563318777
0,61,0.5371556888024013,0.6833333333333333,0.8056079335149102,0.7579617834394905,0.6058042090718109,0.6732673267326733,0.7667647058823529,0.7105263157894737
0,62,0.4578990176320076,0.7604166666666666,0.8646782608695652,0.7978910369068541,0.639089312293742,0.6782178217821783,0.7496078431372549,0.7161572052401747
0,63,0.5045264919598897,0.7041666666666667,0.8338697611301519,0.7656765676567657,0.606853691658171,0.6287128712871287,0.7571568627450981,0.6938775510204082
0,64,0.47307398120562233,0.71875,0.8539981481157952,0.7504621072088724,0.6389203260440638,0.6683168316831684,0.7604901960784314,0.7172995780590717
0,65,0.44410997728506724,0.7729166666666667,0.8733245364261407,0.8063943161634103,0.6650205738473647,0.6782178217821783,0.7418627450980392,0.7111111111111111
0,66,0.49115625470876695,0.74375,0.8461778850327262,0.7791741472172352,0.6427712652942922,0.6782178217821783,0.7397058823529411,0.7085201793721974
0,67,0.4587272177139918,0.7583333333333333,0.8665428219239917,0.7913669064748201,0.6604375107453602,0.6881188118811881,0.7397058823529411,0.7174887892376681
0,68,0.5248831629753112,0.7145833333333333,0.822041852057842,0.7495429616087751,0.6002280753437835,0.6782178217821783,0.7661764705882353,0.7280334728033473
0,69,0.5123872846364975,0.6770833333333334,0.8242745720716791,0.7186932849364791,0.6239402028593687,0.6237623762376238,0.7482352941176471,0.6935483870967742
0,70,0.43261999090512593,0.7708333333333334,0.8847405139268254,0.8103448275862069,0.6703794982173655,0.6336633663366337,0.7504901960784314,0.704
0,71,0.45974500278631847,0.7583333333333333,0.8651351773714644,0.7906137184115524,0.6663976807405453,0.6831683168316832,0.7451960784313726,0.7090909090909091
0,72,0.4455395648876826,0.7520833333333333,0.8721446093355835,0.8019966722129783,0.6482734650668531,0.6782178217821783,0.7471568627450981,0.7161572052401747
0,73,0.44459059288104374,0.7666666666666667,0.8726820010099076,0.8101694915254237,0.6633310500938113,0.6237623762376238,0.7402941176470589,0.6833333333333333
0,74,0.47910237063964206,0.725,0.849380395433027,0.76,0.6438704144836652,0.6683168316831684,0.7537254901960785,0.7048458149779736
0,75,0.50132288535436,0.70625,0.8330986282793511,0.7614213197969543,0.6486944196247818,0.6138613861386139,0.7491176470588236,0.6953125
0,76,0.4889444142580032,0.6875,0.8427251691922266,0.7321428571428571,0.6661927499393425,0.6584158415841584,0.7469607843137255,0.6960352422907489
0,77,0.48149036516745886,0.73125,0.8495807218875326,0.773286467486819,0.6772922787925985,0.7029702970297029,0.7500980392156862,0.7
0,78,0.46850472639004387,0.7458333333333333,0.8584052287581698,0.7918088737201365,0.6665520550000785,0.5891089108910891,0.7404901960784313,0.6795366795366795
0,79,0.4105409284432729,0.7625,0.8953350945494996,0.791970802919708,0.6698502266761099,0.693069306930693,0.7480392156862745,0.7155963302752294
0,80,0.484292234480381,0.7375,0.8479895788102475,0.7683823529411765,0.6448465992908666,0.6534653465346535,0.748235294117647,0.7033898305084746
0,81,0.49402206142743427,0.6875,0.8401815282718018,0.7619047619047619,0.6426712814534065,0.6881188118811881,0.7474509803921567,0.7014218009478673
0,82,0.5041419635216395,0.725,0.8373178248681026,0.7785234899328859,0.6119089380349263,0.6782178217821783,0.7518627450980392,0.7161572052401747
0,83,0.4652772441506386,0.7125,0.8613577522545222,0.77,0.6313365591634618,0.6732673267326733,0.7515686274509803,0.7079646017699115
0,84,0.5453756392002106,0.6541666666666667,0.7999088103254769,0.6981818181818182,0.6072046225613886,0.6732673267326733,0.7547058823529412,0.717948717948718
0,85,0.4589873085419337,0.7375,0.8635992424110788,0.7725631768953068,0.6336809355433625,0.6584158415841584,0.7572549019607844,0.7112970711297071
0,86,0.4867247581481934,0.7416666666666667,0.8505876838139552,0.7777777777777778,0.6472583702295134,0.6435643564356436,0.7529411764705882,0.7073170731707317
0,87,0.49329522202412285,0.7041666666666667,0.8407528300576429,0.7534722222222222,0.6231553147334864,0.6188118811881188,0.7297058823529412,0.6932270916334662
0,88,0.50221775273482,0.675,0.8330729166666666,0.738255033557047,0.6332475767277255,0.6732673267326733,0.7584313725490195,0.717948717948718
0,89,0.39905535578727724,0.79375,0.9014329135909682,0.8216216216216217,0.6802969692957284,0.6881188118811881,0.7550980392156863,0.7224669603524229
0,90,0.4396022622783979,0.7541666666666667,0.8759467722882358,0.7907801418439716,0.6543310815745061,0.6386138613861386,0.7515686274509804,0.6784140969162996
0,91,0.45191939969857536,0.75,0.869057810234281,0.7718631178707225,0.6564010594150808,0.6683168316831684,0.7515686274509804,0.6995515695067265
0,92,0.48100546896457674,0.7416666666666667,0.8503021043127995,0.7809187279151943,0.6573569656598686,0.6633663366336634,0.7456862745098038,0.6964285714285714
0,93,0.47080865999062854,0.7208333333333333,0.8578026251823044,0.7673611111111112,0.640548055124755,0.6683168316831684,0.7544117647058823,0.70995670995671
0,94,0.451911727587382,0.7395833333333334,0.8697516339869281,0.7884940778341794,0.6803872369893706,0.6633663366336634,0.7451960784313726,0.6909090909090909
0,95,0.45878033141295116,0.7270833333333333,0.865499817679846,0.7689594356261023,0.6478612659001114,0.6534653465346535,0.7546078431372548,0.7008547008547008
0,96,0.49163127491871517,0.6979166666666666,0.8410974613820785,0.7415329768270945,0.6216981322458475,0.6386138613861386,0.763921568627451,0.7020408163265306
0,97,0.4507135470708211,0.7666666666666667,0.8700474330357142,0.7894736842105263,0.6285563368018311,0.7128712871287128,0.7689215686274511,0.7289719626168224
0,98,0.4996495892604192,0.7333333333333333,0.8334522173315472,0.7800687285223368,0.6002989977893263,0.6732673267326733,0.7667647058823529,0.7203389830508474
0,99,0.46325578292210895,0.7583333333333333,0.8642466348241425,0.7964912280701755,0.6598137268925658,0.6485148514851485,0.7595098039215686,0.7053941908713693
0,100,0.5131413226326307,0.7041666666666667,0.8245797040977765,0.7455197132616488,0.5988598672470243,0.6534653465346535,0.7623529411764707,0.7131147540983607
0,101,0.4876872345805168,0.7166666666666667,0.8444475373614713,0.7518248175182481,0.6423866748809814,0.6881188118811881,0.7516666666666667,0.7149321266968326
0,102,0.4316380108396212,0.7541666666666667,0.8802086993183895,0.7704280155642024,0.676371445160101,0.6683168316831684,0.7383333333333334,0.6883720930232559
0,103,0.492448819677035,0.7291666666666666,0.8421043478260869,0.7727272727272727,0.6220403549694778,0.6782178217821783,0.7534313725490196,0.7058823529411765
0,104,0.4530274122953415,0.71875,0.8694322840664304,0.7619047619047619,0.6344511992860549,0.6881188118811881,0.7555882352941177,0.7096774193548387
0,105,0.5541765511035919,0.6979166666666666,0.8000486246179495,0.7478260869565218,0.6299746898141237,0.6683168316831684,0.7443137254901961,0.7124463519313304
0,106,0.47849145929018655,0.7145833333333333,0.8537821837184673,0.7625649913344887,0.6554066296851281,0.6237623762376238,0.7391176470588234,0.6910569105691057
0,107,0.4467613160610199,0.7395833333333334,0.8740705996803558,0.7841105354058722,0.6368826798873373,0.6782178217821783,0.7567647058823529,0.7136563876651982
0,108,0.4551331912477811,0.7416666666666667,0.8680783741024705,0.7898305084745763,0.6672915305831645,0.7029702970297029,0.7508823529411764,0.7115384615384616
0,109,0.46618116994698844,0.75,0.860817575083426,0.7879858657243817,0.6409423280470442,0.6633663366336634,0.7529411764705882,0.6991150442477876
0,110,0.48087763984998066,0.7145833333333333,0.8482414506510891,0.7486238532110092,0.6408338847726879,0.6287128712871287,0.7587254901960784,0.6987951807228916
0,111,0.4464452068010966,0.7458333333333333,0.8734842290227737,0.7966666666666666,0.6229257979015312,0.6584158415841584,0.7491176470588236,0.7012987012987013
0,112,0.43833646376927693,0.75,0.8793208215420407,0.7879858657243817,0.6562647565756694,0.6287128712871287,0.7331372549019608,0.6887966804979253
0,113,0.4188076749444008,0.7916666666666666,0.888503079688018,0.8031496062992126,0.6686188749747701,0.6633663366336634,0.7455882352941177,0.7068965517241379
0,114,0.4283704111973445,0.7729166666666667,0.8826875902503523,0.8110918544194108,0.6306724507029694,0.6435643564356436,0.7553921568627451,0.6974789915966386
0,115,0.4852002163728078,0.70625,0.8466427045892587,0.7573149741824441,0.6401492552001877,0.6386138613861386,0.7588235294117647,0.6970954356846473
0,116,0.4197149023413658,0.7625,0.8866149182597115,0.8093645484949833,0.6431331935495433,0.6138613861386139,0.7631372549019606,0.6854838709677419
0,117,0.4218247895439466,0.7791666666666667,0.8878741579276338,0.8093525179856115,0.6681593249339869,0.693069306930693,0.7661764705882353,0.7047619047619048
0,118,0.47828260163466135,0.7354166666666667,0.8557913043478261,0.7626168224299066,0.6435271159257039,0.6782178217821783,0.7688235294117648,0.723404255319149
0,119,0.4365402951836586,0.7625,0.8796965067018543,0.7949640287769785,0.6560957844894711,0.6881188118811881,0.7530392156862744,0.7174887892376681
0,120,0.4900677184263865,0.71875,0.8457663916630482,0.7584973166368515,0.6463578815507417,0.6336633663366337,0.7395098039215686,0.6864406779661016
0,121,0.40585457583268486,0.7791666666666667,0.8996110841030626,0.8107142857142857,0.6408878452707045,0.6584158415841584,0.7605882352941177,0.6933333333333334
0,122,0.4444276365141074,0.7645833333333333,0.8759875675018667,0.7926605504587156,0.6304084345845893,0.6584158415841584,0.7626470588235293,0.6960352422907489
0,123,0.47257330020268756,0.75,0.8536780152433202,0.7744360902255639,0.6181236216337374,0.6633663366336634,0.7642156862745099,0.7068965517241379
0,124,0.4335470750927925,0.7479166666666667,0.8814398083033808,0.7910189982728842,0.6271987474790894,0.6584158415841584,0.757156862745098,0.7063829787234043
0,125,0.42199471990267434,0.7666666666666667,0.8872010567296997,0.79182156133829,0.6629821448632987,0.6683168316831684,0.756078431372549,0.6940639269406392
0,126,0.4552435596783956,0.7416666666666667,0.8663518463862219,0.7785714285714286,0.6387962580907462,0.6732673267326733,0.761078431372549,0.7130434782608696
0,127,0.4225758453210195,0.8020833333333334,0.8877249669932598,0.8197343453510436,0.6498693882828892,0.6782178217821783,0.763921568627451,0.7085201793721974
0,128,0.45900094707806904,0.7625,0.8644157121776402,0.8093645484949833,0.6554391637887105,0.6336633663366337,0.7611764705882353,0.6991869918699187
0,129,0.4841181844472885,0.7145833333333333,0.8495898220244716,0.7557932263814616,0.6364375252534847,0.6485148514851485,0.7622549019607844,0.710204081632653
0,130,0.4734388033548991,0.7354166666666667,0.8538608695652172,0.7703435804701627,0.6035577619429862,0.6683168316831684,0.7754901960784314,0.7148936170212766
0,131,0.460320042570432,0.7145833333333333,0.8641810225062516,0.7658119658119659,0.6421566871133181,0.6287128712871287,0.7649019607843137,0.701195219123506
0,132,0.437168658276399,0.7520833333333333,0.8790436005625879,0.781651376146789,0.6618886955893866,0.6732673267326733,0.7662745098039216,0.7272727272727273
0,133,0.45424253394206365,0.75,0.8681293864220693,0.7857142857142857,0.6222406065109933,0.6386138613861386,0.7685294117647058,0.7044534412955465
0,134,0.4869963566462199,0.7291666666666666,0.842758596540374,0.7547169811320755,0.6207255195863176,0.6584158415841584,0.7683333333333333,0.703862660944206
0,135,0.4962542876601219,0.7479166666666667,0.8380868802106187,0.8045234248788369,0.6099943323890762,0.6287128712871287,0.7688235294117647,0.6963562753036437
0,136,0.45399807741244635,0.7520833333333333,0.8636915123701008,0.8083735909822867,0.6057154441824054,0.6336633663366337,0.779607843137255,0.7109375
0,137,0.4805138349533081,0.7333333333333333,0.8489861166617435,0.7770034843205574,0.6136770767740684,0.6386138613861386,0.7647058823529411,0.7044534412955465
0,138,0.40499462286631266,0.74375,0.9015009380863039,0.7939698492462312,0.6249208473923182,0.6732673267326733,0.7657843137254903,0.7
0,139,0.4798288991053899,0.7229166666666667,0.8516601833842735,0.768695652173913,0.6233246143501584,0.6633663366336634,0.7659803921568626,0.7043478260869566
0,140,0.43742557962735495,0.7479166666666667,0.8783339994092196,0.7787934186471663,0.6246980889008777,0.6485148514851485,0.7633333333333333,0.6899563318777293
0,141,0.41244022697210314,0.7791666666666667,0.8934208470073449,0.8044280442804428,0.636703366690343,0.6732673267326733,0.7674509803921569,0.717948717948718
0,142,0.452995191514492,0.73125,0.8713617147131997,0.7667269439421338,0.6283026027797473,0.693069306930693,0.7716666666666666,0.7075471698113207
0,143,0.4555017729600271,0.7333333333333333,0.8651324359531046,0.7638376383763837,0.611506192400904,0.6782178217821783,0.7743137254901961,0.7257383966244726
0,144,0.4084688757856687,0.775,0.8963818375583081,0.7954545454545454,0.6387779931030652,0.6683168316831684,0.7710784313725491,0.7022222222222222
0,145,0.47460047403971356,0.76875,0.8571155749231757,0.7963302752293578,0.6122733543414881,0.6683168316831684,0.777843137254902,0.7124463519313304
0,146,0.43149166107177733,0.76875,0.8828983695369067,0.7970749542961609,0.6245662398857645,0.6831683168316832,0.7713725490196078,0.7090909090909091
0,147,0.4752625450491905,0.7604166666666666,0.8528936813043705,0.7889908256880734,0.6233140590167282,0.6683168316831684,0.7669607843137254,0.7124463519313304
0,148,0.4642204910516739,0.7375,0.861580154263081,0.7820069204152249,0.6108095704919041,0.6584158415841584,0.7661764705882352,0.7063829787234043
0,149,0.46126374204953513,0.7541666666666667,0.862357599333148,0.7951388888888888,0.6373604261639094,0.6831683168316832,0.7603921568627451,0.7168141592920354
0,150,0.46603989948829017,0.7395833333333334,0.8608236683102993,0.7833622183708839,0.6273051818998734,0.6584158415841584,0.7596078431372548,0.6960352422907489
0,151,0.46668686866760256,0.7541666666666667,0.8583287024173382,0.7922535211267606,0.6246260109514293,0.6534653465346535,0.7638235294117647,0.7083333333333334
0,152,0.4197857027252515,0.7666666666666667,0.8912771720258351,0.7985611510791367,0.6283825771643383,0.6732673267326733,0.7655882352941177,0.7130434782608696
0,153,0.43676035006841024,0.7416666666666667,0.8779359863697213,0.7854671280276817,0.6340738511321569,0.6633663366336634,0.7669607843137254,0.711864406779661
0,154,0.45614970922470094,0.73125,0.8667340255034492,0.7641681901279708,0.6315892141054172,0.6782178217821783,0.7653921568627452,0.7111111111111111
0,155,0.47383719782034556,0.74375,0.856160697234327,0.783068783068783,0.6510578753924606,0.6633663366336634,0.7536274509803923,0.7017543859649122
0,156,0.3916398341457049,0.7895833333333333,0.9052340928035564,0.8160291438979964,0.6647434632967014,0.6485148514851485,0.7555882352941176,0.6872246696035242
0,157,0.4171581750114759,0.7770833333333333,0.8923652173913044,0.8072072072072072,0.665440833804631,0.6584158415841584,0.7615686274509803,0.6905829596412556
0,158,0.4330142423510551,0.775,0.8814601278132815,0.8036363636363636,0.6625144210192236,0.6633663366336634,0.7517647058823529,0.7017543859649122
0,159,0.4500019460916519,0.7395833333333334,0.8684352158891648,0.7755834829443446,0.6342584874370311,0.6485148514851485,0.7554901960784314,0.6926406926406926
0,160,0.43937899072964987,0.7416666666666667,0.8776917199222006,0.7793594306049823,0.6442625788178774,0.6386138613861386,0.7488235294117647,0.6755555555555556
0,161,0.45736142446597416,0.75,0.8642808677951948,0.7752808988764045,0.6306783450712071,0.6683168316831684,0.7638235294117647,0.7048458149779736
0,162,0.38838292509317396,0.7645833333333333,0.9103930828529759,0.8,0.6480023500942947,0.6584158415841584,0.7584313725490196,0.6933333333333334
0,163,0.4861542657017708,0.7583333333333333,0.8491214667685255,0.7835820895522388,0.6416890898553451,0.6534653465346535,0.7618627450980392,0.6956521739130435
0,164,0.3910858904321988,0.7625,0.9053983592880979,0.791970802919708,0.6381295476809586,0.6534653465346535,0.756764705882353,0.6902654867256637
0,165,0.4410209233562152,0.7375,0.8750520978049459,0.7773851590106007,0.6186760374815157,0.6831683168316832,0.7686274509803921,0.7117117117117117
0,166,0.42378809402386347,0.7458333333333333,0.8885763400531334,0.7859649122807018,0.6190242401444086,0.6881188118811881,0.7792156862745098,0.7224669603524229
0,167,0.4514632950226466,0.71875,0.8663506450660694,0.7584973166368515,0.6318216949406237,0.6782178217821783,0.7687254901960784,0.7186147186147186
0,168,0.41868124653895694,0.7520833333333333,0.8873639787946429,0.775047258979206,0.6346708391562547,0.6831683168316832,0.7649019607843137,0.7037037037037037
0,169,0.43785486221313474,0.75,0.8751138034876391,0.7665369649805448,0.6343506792984387,0.6683168316831684,0.7603921568627451,0.7022222222222222
0,170,0.38120842576026914,0.79375,0.9102905127001513,0.8156424581005587,0.649119502837115,0.6683168316831684,0.7590196078431373,0.7022222222222222
0,171,0.4225832050045331,0.7833333333333333,0.8877255126669097,0.8095238095238095,0.6351723735875422,0.6633663366336634,0.7629411764705881,0.6991150442477876
0,172,0.41537738343079883,0.7625,0.891542998312427,0.7873134328358209,0.6388795021736976,0.6683168316831684,0.7663725490196078,0.7074235807860262
0,173,0.3307046597202619,0.8166666666666667,0.9368184118232102,0.8287937743190662,0.6671298807210261,0.6831683168316832,0.7615686274509803,0.7090909090909091
0,174,0.4631754353642464,0.7583333333333333,0.8630260869565217,0.779467680608365,0.6694731594312309,0.6633663366336634,0.7607843137254902,0.7094017094017094
0,175,0.3930507813890775,0.7729166666666667,0.903776665971788,0.8077601410934744,0.658724574759455,0.6683168316831684,0.7614705882352941,0.7048458149779736
0,176,0.4232495201130708,0.78125,0.8879484149054505,0.8087431693989071,0.6612500259191683,0.693069306930693,0.762549019607843,0.7155963302752294
0,177,0.4266330718994141,0.7729166666666667,0.8859782135076253,0.809106830122592,0.6632110500099635,0.6534653465346535,0.761470588235294,0.7058823529411765
0,178,0.3991573055585225,0.775,0.9001988002232143,0.8175675675675675,0.6529359787997633,0.6534653465346535,0.764313725490196,0.6982758620689655
0,179,0.47411563247442245,0.7333333333333333,0.859602787093187,0.7664233576642335,0.6448333363721866,0.6534653465346535,0.7674509803921569,0.6875
0,180,0.41691260089476906,0.7604166666666666,0.8894291938997821,0.7784200385356455,0.653888987432612,0.6732673267326733,0.7562745098039216,0.7053571428571429
0,181,0.4599260340134303,0.7291666666666666,0.8615972500916056,0.7574626865671642,0.6325563581863253,0.6732673267326733,0.7668627450980392,0.7130434782608696
0,182,0.40867822666962944,0.7541666666666667,0.8967260095527574,0.7892857142857143,0.6430163932318734,0.6881188118811881,0.7633333333333333,0.7069767441860465
0,183,0.4525654251376788,0.7583333333333333,0.8695712598151623,0.7811320754716982,0.6506164752610839,0.6831683168316832,0.7584313725490196,0.7064220183486238
0,184,0.38919556165734925,0.8020833333333334,0.9042432888533203,0.8169556840077071,0.6485172279990545,0.6831683168316832,0.7618627450980392,0.7142857142857143
0,185,0.476968174179395,0.74375,0.8523270571463342,0.7767695099818511,0.6475615914505307,0.6782178217821783,0.7613725490196078,0.7136563876651982
0,186,0.393316804865996,0.7833333333333333,0.9065561809464249,0.8162544169611308,0.641272517124025,0.6782178217821783,0.7634313725490196,0.7161572052401747
0,187,0.43144625226656597,0.7270833333333333,0.8791896035119504,0.7560521415270018,0.6381044358310133,0.6683168316831684,0.7647058823529411,0.7048458149779736
0,188,0.3902144024769465,0.7895833333333333,0.9063482414242292,0.8153564899451554,0.6499210135771496,0.6732673267326733,0.7692156862745099,0.7105263157894737
