split,sample_idx,node_id,freq_learn,freq_rw,in_degree,out_degree,tot_degree,energy_learn,energy_rw,jaccard_w,rho_energy_delta_learn,rho_energy_delta_rw,global_f1_learn,global_auc_learn,global_acc_learn,global_f1_rw,global_auc_rw,global_acc_rw
1,8,10,0.0,0.0,3,3,6,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,11,0.0,0.0,1,1,2,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,12,0.0,0.0,2,2,4,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,13,0.0,0.0,5,5,10,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,14,0.0,0.018518518656492233,2,2,4,0.0,0.00034293552744202316,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,15,0.03703703731298447,0.0,2,2,4,0.0013717421097680926,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,16,0.0,0.0,2,2,4,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,17,0.018518518656492233,0.0,2,2,4,0.00034293552744202316,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,18,0.0,0.0,3,3,6,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,19,0.018518518656492233,0.018518518656492233,2,2,4,0.00034293552744202316,0.00034293552744202316,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,20,0.0,0.0,2,2,4,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,21,0.0,0.0,2,2,4,0.0,0.0,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,22,0.12962962687015533,0.09259258955717087,4,4,8,0.016803840175271034,0.008573387749493122,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,23,0.09259258955717087,0.12962962687015533,3,3,6,0.008573387749493122,0.016803840175271034,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,24,0.1111111119389534,0.14814814925193787,3,3,6,0.012345679104328156,0.021947873756289482,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
1,8,25,0.09259258955717087,0.0555555559694767,2,2,4,0.008573387749493122,0.003086419776082039,0.6875,0.04217746495747462,0.14667572100298218,0.8148148148148148,0.8948060486522024,0.8076923076923077,0.7951807228915662,0.8777120315581854,0.782051282051282
